Yıl,Ay,Gün,Tarih,İşlem Türü,Tutar,Harcama Kategorisi,Açıklama,Şehir
2024,Nisan,25,2024-04-25,Eğitim,84.42,Spor,Üyelik,Ankara
2024,Nisan,5,2024-04-05,Fatura Ödemesi,244.33,Eğitim,Unusual Expense,İstanbul
2024,Nisan,22,2024-04-22,Spor,16.98,Restoran,Cafe,İzmir
2024,Nisan,23,2024-04-23,Fatura Ödemesi,219.4,Eğitim,Seminer,Ankara
2024,Nisan,19,2024-04-19,Alışveriş,297.12,Eğitim,Kitap,İstanbul
2024,Nisan,7,2024-04-07,Spor,72.74,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,1,2024-04-01,Fatura Ödemesi,75.6,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,9,2024-04-09,Eğitim,1724.5,Restoran,Cafe,Ankara
2024,Nisan,13,2024-04-13,Alışveriş,107.16,Eğitim,Unusual Expense,İstanbul
2024,Nisan,15,2024-04-15,Restoran,129.54,Restoran,Cafe,İzmir
2024,Nisan,18,2024-04-18,Eğitim,3771.73,ATM,ATM Çekimi,Ankara
2024,Nisan,10,2024-04-10,Eğitim,497.91,Restoran,Fine Dining,İstanbul
2024,Nisan,10,2024-04-10,Spor,232.17,Restoran,Cafe,İzmir
2024,Nisan,30,2024-04-30,Restoran,2323.6,Restoran,Fine Dining,İzmir
2024,Nisan,21,2024-04-21,Eğitim,1487.98,Fatura Ödemesi,Unusual Expense,Ankara
2024,Nisan,17,2024-04-17,Fatura Ödemesi,413.39,Spor,Spor Salonu,İzmir
2024,Nisan,2,2024-04-02,Eğitim,314.43,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,24,2024-04-24,Restoran,1130.62,Restoran,Fast Food,İstanbul
2024,Nisan,16,2024-04-16,Restoran,181.29,Restoran,Fast Food,İzmir
2024,Nisan,7,2024-04-07,Restoran,260.28,Restoran,Fine Dining,İstanbul
2024,Nisan,16,2024-04-16,Restoran,78.39,Restoran,Unusual Expense,Ankara
2024,Nisan,23,2024-04-23,Fatura Ödemesi,259.12,Restoran,Fast Food,İzmir
2024,Nisan,18,2024-04-18,Spor,218.16,Fatura Ödemesi,İnternet,Ankara
2024,Nisan,28,2024-04-28,Alışveriş,2165.09,Spor,Ekipman,İstanbul
2024,Nisan,2,2024-04-02,Eğitim,469.72,Restoran,Fine Dining,Ankara
2024,Nisan,28,2024-04-28,Restoran,2268.86,Spor,Unusual Expense,İstanbul
2024,Nisan,20,2024-04-20,Restoran,95.65,Eğitim,Kurs,Ankara
2024,Nisan,17,2024-04-17,Alışveriş,137.49,Spor,Spor Salonu,İzmir
2024,Nisan,3,2024-04-03,Spor,403.75,Spor,Spor Salonu,İstanbul
2024,Nisan,25,2024-04-25,Alışveriş,3812.31,Spor,Ekipman,Ankara
2024,Nisan,25,2024-04-25,Alışveriş,100.71,Eğitim,Kitap,Ankara
2024,Nisan,1,2024-04-01,Restoran,343.09,ATM,ATM Çekimi,İstanbul
2024,Nisan,30,2024-04-30,Eğitim,492.7,Spor,Spor Salonu,İzmir
2024,Nisan,25,2024-04-25,Alışveriş,488.68,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,21,2024-04-21,Restoran,241.19,Restoran,Cafe,İzmir
2024,Nisan,4,2024-04-04,Restoran,411.97,Fatura Ödemesi,İnternet,İstanbul
2024,Nisan,17,2024-04-17,Alışveriş,1316.78,Fatura Ödemesi,İnternet,İstanbul
2024,Nisan,8,2024-04-08,Fatura Ödemesi,2875.49,Restoran,Fast Food,İstanbul
2024,Nisan,5,2024-04-05,Fatura Ödemesi,15.82,Spor,Unusual Expense,Ankara
2024,Nisan,3,2024-04-03,Spor,80.33,ATM,ATM Çekimi,Ankara
2024,Nisan,12,2024-04-12,Alışveriş,244.74,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,15,2024-04-15,Restoran,141.56,ATM,ATM Çekimi,Ankara
2024,Nisan,14,2024-04-14,Alışveriş,166.06,Fatura Ödemesi,İnternet,Ankara
2024,Nisan,3,2024-04-03,Fatura Ödemesi,415.67,Eğitim,Unusual Expense,İstanbul
2024,Nisan,23,2024-04-23,Spor,240.22,Eğitim,Seminer,İzmir
2024,Nisan,9,2024-04-09,Spor,487.25,ATM,ATM Çekimi,Ankara
2024,Nisan,28,2024-04-28,Spor,496.23,ATM,ATM Çekimi,İstanbul
2024,Nisan,8,2024-04-08,Eğitim,493.65,ATM,ATM Çekimi,İzmir
2024,Nisan,4,2024-04-04,Restoran,259.72,ATM,ATM Çekimi,İzmir
2024,Nisan,29,2024-04-29,Alışveriş,4433.92,Spor,Ekipman,İstanbul
2024,Nisan,1,2024-04-01,Spor,48.53,Eğitim,Seminer,İstanbul
2024,Nisan,26,2024-04-26,Spor,95.43,Spor,Üyelik,İzmir
2024,Nisan,20,2024-04-20,Restoran,215.44,Restoran,Cafe,İzmir
2024,Nisan,27,2024-04-27,Spor,256.16,ATM,ATM Çekimi,İzmir
2024,Nisan,25,2024-04-25,Fatura Ödemesi,1809.19,Spor,Üyelik,Ankara
2024,Nisan,13,2024-04-13,Alışveriş,105.09,Spor,Ekipman,İstanbul
2024,Nisan,19,2024-04-19,Eğitim,415.96,Spor,Ekipman,Ankara
2024,Nisan,20,2024-04-20,Alışveriş,472.32,Restoran,Unusual Expense,İstanbul
2024,Nisan,2,2024-04-02,Restoran,158.68,Eğitim,Seminer,Ankara
2024,Nisan,24,2024-04-24,Spor,406.56,Fatura Ödemesi,Su,Ankara
2024,Nisan,30,2024-04-30,Alışveriş,1256.14,Fatura Ödemesi,Su,İstanbul
2024,Nisan,11,2024-04-11,Restoran,1928.69,Eğitim,Seminer,Ankara
2024,Nisan,17,2024-04-17,Spor,352.89,Eğitim,Unusual Expense,Ankara
2024,Nisan,14,2024-04-14,Eğitim,492.45,Spor,Unusual Expense,İzmir
2024,Nisan,17,2024-04-17,Eğitim,4128.38,Restoran,Cafe,İzmir
2024,Nisan,14,2024-04-14,Restoran,1778.49,Spor,Ekipman,İstanbul
2024,Nisan,1,2024-04-01,Restoran,1936.13,Spor,Üyelik,İzmir
2024,Nisan,15,2024-04-15,Eğitim,445.15,Restoran,Cafe,Ankara
2024,Nisan,21,2024-04-21,Restoran,4120.75,Restoran,Cafe,İzmir
2024,Nisan,21,2024-04-21,Restoran,480.21,Eğitim,Kurs,İstanbul
2024,Nisan,1,2024-04-01,Spor,123.69,Eğitim,Seminer,İstanbul
2024,Nisan,9,2024-04-09,Restoran,478.94,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,20,2024-04-20,Eğitim,435.47,Fatura Ödemesi,Su,İzmir
2024,Nisan,16,2024-04-16,Restoran,215.2,Fatura Ödemesi,Su,İzmir
2024,Nisan,1,2024-04-01,Spor,149.22,ATM,Unusual Expense,İstanbul
2024,Nisan,3,2024-04-03,Spor,199.95,Eğitim,Kitap,İzmir
2024,Nisan,7,2024-04-07,Restoran,274.51,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,6,2024-04-06,Spor,2699.03,Spor,Ekipman,İstanbul
2024,Nisan,21,2024-04-21,Spor,252.6,ATM,ATM Çekimi,Ankara
2024,Nisan,13,2024-04-13,Spor,434.09,Restoran,Unusual Expense,Ankara
2024,Nisan,6,2024-04-06,Restoran,83.43,Restoran,Fast Food,İzmir
2024,Nisan,2,2024-04-02,Alışveriş,463.24,Fatura Ödemesi,Su,Ankara
2024,Nisan,6,2024-04-06,Fatura Ödemesi,67.3,Restoran,Cafe,İstanbul
2024,Nisan,7,2024-04-07,Spor,359.18,Restoran,Cafe,İzmir
2024,Nisan,26,2024-04-26,Eğitim,4032.27,Restoran,Fine Dining,İstanbul
2024,Nisan,13,2024-04-13,Fatura Ödemesi,109.6,Restoran,Fine Dining,İstanbul
2024,Nisan,15,2024-04-15,Spor,190.57,Spor,Üyelik,İzmir
2024,Nisan,5,2024-04-05,Restoran,125.97,Restoran,Cafe,İzmir
2024,Nisan,21,2024-04-21,Spor,182.56,Restoran,Fast Food,İstanbul
2024,Nisan,30,2024-04-30,Alışveriş,201.07,Restoran,Fast Food,Ankara
2024,Nisan,25,2024-04-25,Spor,236.16,Restoran,Fine Dining,Ankara
2024,Nisan,11,2024-04-11,Eğitim,4518.78,ATM,ATM Çekimi,İzmir
2024,Nisan,18,2024-04-18,Restoran,420.65,Spor,Ekipman,İstanbul
2024,Nisan,11,2024-04-11,Spor,102.78,Restoran,Fast Food,İstanbul
2024,Nisan,29,2024-04-29,Restoran,144.25,Spor,Ekipman,İstanbul
2024,Nisan,5,2024-04-05,Alışveriş,89.79,Restoran,Cafe,Ankara
2024,Nisan,24,2024-04-24,Eğitim,278.32,Spor,Üyelik,Ankara
2024,Nisan,1,2024-04-01,Alışveriş,475.7,Eğitim,Kitap,Ankara
2024,Nisan,29,2024-04-29,Alışveriş,168.69,Restoran,Fast Food,Ankara
2024,Nisan,27,2024-04-27,Eğitim,297.21,Fatura Ödemesi,Su,İstanbul
2024,Nisan,5,2024-04-05,Fatura Ödemesi,3367.83,Restoran,Fine Dining,İstanbul
2024,Nisan,23,2024-04-23,Fatura Ödemesi,256.86,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,5,2024-04-05,Restoran,74.37,Fatura Ödemesi,İnternet,Ankara
2024,Nisan,18,2024-04-18,Eğitim,481.93,Fatura Ödemesi,Su,Ankara
2024,Nisan,29,2024-04-29,Fatura Ödemesi,333.77,Spor,Spor Salonu,İstanbul
2024,Nisan,23,2024-04-23,Fatura Ödemesi,24.8,Eğitim,Kitap,İzmir
2024,Nisan,26,2024-04-26,Spor,380.35,Fatura Ödemesi,Unusual Expense,Ankara
2024,Nisan,9,2024-04-09,Spor,63.74,Restoran,Fast Food,Ankara
2024,Nisan,9,2024-04-09,Restoran,15.1,ATM,ATM Çekimi,İstanbul
2024,Nisan,15,2024-04-15,Spor,243.83,ATM,ATM Çekimi,İstanbul
2024,Nisan,11,2024-04-11,Fatura Ödemesi,187.53,Fatura Ödemesi,Su,Ankara
2024,Nisan,25,2024-04-25,Eğitim,470.43,Restoran,Fast Food,İstanbul
2024,Nisan,15,2024-04-15,Alışveriş,487.19,Fatura Ödemesi,İnternet,İzmir
2024,Nisan,12,2024-04-12,Eğitim,305.47,Eğitim,Unusual Expense,İzmir
2024,Nisan,18,2024-04-18,Eğitim,198.46,ATM,ATM Çekimi,İstanbul
2024,Nisan,23,2024-04-23,Spor,288.47,Restoran,Fast Food,Ankara
2024,Nisan,28,2024-04-28,Restoran,217.05,Restoran,Fine Dining,İzmir
2024,Nisan,23,2024-04-23,Alışveriş,245.3,Fatura Ödemesi,Unusual Expense,Ankara
2024,Nisan,28,2024-04-28,Restoran,401.88,Fatura Ödemesi,İnternet,İstanbul
2024,Nisan,23,2024-04-23,Eğitim,2330.48,ATM,ATM Çekimi,İstanbul
2024,Nisan,5,2024-04-05,Fatura Ödemesi,446.18,Eğitim,Seminer,İzmir
2024,Nisan,29,2024-04-29,Fatura Ödemesi,82.2,Restoran,Cafe,Ankara
2024,Nisan,24,2024-04-24,Alışveriş,186.92,Spor,Üyelik,İstanbul
2024,Nisan,5,2024-04-05,Spor,334.57,Fatura Ödemesi,Unusual Expense,İstanbul
2024,Nisan,16,2024-04-16,Alışveriş,195.43,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,9,2024-04-09,Fatura Ödemesi,230.76,ATM,ATM Çekimi,Ankara
2024,Nisan,1,2024-04-01,Fatura Ödemesi,80.24,Fatura Ödemesi,Su,İzmir
2024,Nisan,22,2024-04-22,Alışveriş,378.96,Restoran,Fast Food,İzmir
2024,Nisan,18,2024-04-18,Fatura Ödemesi,270.54,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,8,2024-04-08,Spor,288.62,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,27,2024-04-27,Alışveriş,1252.27,Restoran,Fine Dining,İzmir
2024,Nisan,21,2024-04-21,Spor,490.0,Eğitim,Kurs,İzmir
2024,Nisan,25,2024-04-25,Spor,221.57,Restoran,Fine Dining,İstanbul
2024,Nisan,29,2024-04-29,Restoran,249.76,Fatura Ödemesi,Unusual Expense,İstanbul
2024,Nisan,13,2024-04-13,Alışveriş,90.72,Restoran,Cafe,Ankara
2024,Nisan,10,2024-04-10,Restoran,270.13,Eğitim,Kitap,Ankara
2024,Nisan,10,2024-04-10,Eğitim,80.68,ATM,ATM Çekimi,İstanbul
2024,Nisan,26,2024-04-26,Fatura Ödemesi,107.9,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,6,2024-04-06,Fatura Ödemesi,42.41,Eğitim,Seminer,İzmir
2024,Nisan,17,2024-04-17,Restoran,4745.69,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,11,2024-04-11,Eğitim,246.03,Restoran,Fast Food,İzmir
2024,Nisan,7,2024-04-07,Alışveriş,181.52,Restoran,Fast Food,Ankara
2024,Nisan,6,2024-04-06,Alışveriş,87.38,Fatura Ödemesi,İnternet,İzmir
2024,Nisan,9,2024-04-09,Eğitim,279.21,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,26,2024-04-26,Fatura Ödemesi,361.36,ATM,ATM Çekimi,İstanbul
2024,Nisan,7,2024-04-07,Restoran,336.73,Fatura Ödemesi,İnternet,İzmir
2024,Nisan,4,2024-04-04,Alışveriş,184.68,Eğitim,Kitap,İstanbul
2024,Nisan,27,2024-04-27,Fatura Ödemesi,21.41,ATM,ATM Çekimi,İzmir
2024,Nisan,2,2024-04-02,Eğitim,4545.8,Eğitim,Kurs,Ankara
2024,Nisan,30,2024-04-30,Eğitim,250.77,ATM,Unusual Expense,İstanbul
2024,Nisan,19,2024-04-19,Fatura Ödemesi,445.93,Eğitim,Seminer,İzmir
2024,Nisan,2,2024-04-02,Eğitim,141.28,Restoran,Cafe,İstanbul
2024,Nisan,13,2024-04-13,Eğitim,318.06,Restoran,Cafe,İstanbul
2024,Nisan,16,2024-04-16,Eğitim,25.92,Restoran,Fine Dining,İzmir
2024,Nisan,6,2024-04-06,Spor,206.53,Eğitim,Kurs,Ankara
2024,Nisan,12,2024-04-12,Spor,224.01,Fatura Ödemesi,Unusual Expense,İzmir
2024,Nisan,10,2024-04-10,Alışveriş,215.57,Spor,Unusual Expense,İstanbul
2024,Nisan,25,2024-04-25,Eğitim,2674.01,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,16,2024-04-16,Alışveriş,397.22,ATM,ATM Çekimi,İstanbul
2024,Nisan,24,2024-04-24,Eğitim,479.86,Spor,Ekipman,İzmir
2024,Nisan,25,2024-04-25,Alışveriş,79.39,Spor,Spor Salonu,İstanbul
2024,Nisan,14,2024-04-14,Alışveriş,352.28,Spor,Ekipman,İstanbul
2024,Nisan,4,2024-04-04,Restoran,1153.91,Spor,Spor Salonu,İstanbul
2024,Nisan,5,2024-04-05,Fatura Ödemesi,266.59,Fatura Ödemesi,Su,İstanbul
2024,Nisan,12,2024-04-12,Alışveriş,410.55,ATM,ATM Çekimi,İstanbul
2024,Nisan,27,2024-04-27,Spor,1440.62,Restoran,Fine Dining,Ankara
2024,Nisan,10,2024-04-10,Restoran,2833.93,ATM,ATM Çekimi,İzmir
2024,Nisan,5,2024-04-05,Eğitim,35.0,Restoran,Fast Food,İzmir
2024,Nisan,30,2024-04-30,Spor,105.65,Eğitim,Seminer,Ankara
2024,Nisan,23,2024-04-23,Alışveriş,199.46,Spor,Üyelik,İzmir
2024,Nisan,24,2024-04-24,Alışveriş,288.0,Eğitim,Seminer,Ankara
2024,Nisan,22,2024-04-22,Eğitim,203.35,Restoran,Fast Food,Ankara
2024,Nisan,23,2024-04-23,Restoran,431.73,Spor,Spor Salonu,İzmir
2024,Nisan,21,2024-04-21,Restoran,362.56,Restoran,Fine Dining,İstanbul
2024,Nisan,16,2024-04-16,Fatura Ödemesi,101.12,Fatura Ödemesi,Su,İstanbul
2024,Nisan,6,2024-04-06,Spor,2483.96,ATM,ATM Çekimi,İstanbul
2024,Nisan,8,2024-04-08,Spor,3600.69,ATM,ATM Çekimi,İstanbul
2024,Nisan,11,2024-04-11,Restoran,426.37,Fatura Ödemesi,Su,Ankara
2024,Nisan,19,2024-04-19,Fatura Ödemesi,145.89,Fatura Ödemesi,Su,Ankara
2024,Nisan,13,2024-04-13,Spor,118.68,Spor,Ekipman,İstanbul
2024,Nisan,27,2024-04-27,Fatura Ödemesi,51.93,Eğitim,Seminer,Ankara
2024,Nisan,16,2024-04-16,Fatura Ödemesi,117.32,Eğitim,Kurs,İzmir
2024,Nisan,13,2024-04-13,Eğitim,205.64,Restoran,Fine Dining,İzmir
2024,Nisan,9,2024-04-09,Spor,173.44,Spor,Spor Salonu,Ankara
2024,Nisan,2,2024-04-02,Alışveriş,455.99,Fatura Ödemesi,Su,Ankara
2024,Nisan,11,2024-04-11,Alışveriş,74.18,Eğitim,Seminer,İstanbul
2024,Nisan,26,2024-04-26,Restoran,3109.24,Restoran,Cafe,İstanbul
2024,Nisan,23,2024-04-23,Spor,282.21,ATM,ATM Çekimi,İzmir
2024,Nisan,30,2024-04-30,Alışveriş,187.94,ATM,ATM Çekimi,İzmir
2024,Nisan,10,2024-04-10,Fatura Ödemesi,283.82,Eğitim,Kitap,Ankara
2024,Nisan,30,2024-04-30,Spor,148.24,Spor,Üyelik,İstanbul
2024,Nisan,11,2024-04-11,Eğitim,4926.96,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,1,2024-04-01,Eğitim,170.89,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,11,2024-04-11,Alışveriş,120.71,Eğitim,Seminer,Ankara
2024,Nisan,15,2024-04-15,Fatura Ödemesi,3159.24,ATM,ATM Çekimi,İzmir
2024,Nisan,14,2024-04-14,Spor,131.19,Spor,Spor Salonu,Ankara
2024,Nisan,23,2024-04-23,Eğitim,452.77,Restoran,Cafe,İstanbul
2024,Nisan,19,2024-04-19,Restoran,3786.2,Fatura Ödemesi,Su,İzmir
2024,Nisan,27,2024-04-27,Spor,349.7,ATM,ATM Çekimi,Ankara
2024,Nisan,8,2024-04-08,Restoran,1941.32,Eğitim,Kurs,Ankara
2024,Nisan,6,2024-04-06,Spor,330.38,Fatura Ödemesi,İnternet,İstanbul
2024,Nisan,14,2024-04-14,Fatura Ödemesi,497.55,Fatura Ödemesi,Su,İstanbul
2024,Nisan,21,2024-04-21,Spor,214.18,Fatura Ödemesi,Su,İzmir
2024,Nisan,13,2024-04-13,Eğitim,43.8,Spor,Ekipman,İstanbul
2024,Nisan,19,2024-04-19,Restoran,1227.8,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,30,2024-04-30,Spor,3133.21,Eğitim,Seminer,İstanbul
2024,Nisan,3,2024-04-03,Fatura Ödemesi,288.52,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,29,2024-04-29,Eğitim,292.71,Spor,Spor Salonu,Ankara
2024,Nisan,15,2024-04-15,Fatura Ödemesi,153.4,Spor,Ekipman,Ankara
2024,Nisan,1,2024-04-01,Restoran,317.84,Eğitim,Kitap,İstanbul
2024,Nisan,23,2024-04-23,Restoran,364.71,ATM,ATM Çekimi,Ankara
2024,Nisan,7,2024-04-07,Restoran,69.44,Restoran,Fine Dining,İstanbul
2024,Nisan,14,2024-04-14,Alışveriş,2911.95,Restoran,Fine Dining,Ankara
2024,Nisan,9,2024-04-09,Alışveriş,72.52,Spor,Üyelik,İstanbul
2024,Nisan,25,2024-04-25,Spor,67.69,Fatura Ödemesi,İnternet,Ankara
2024,Nisan,4,2024-04-04,Restoran,305.37,Spor,Ekipman,İstanbul
2024,Nisan,21,2024-04-21,Restoran,321.43,Spor,Spor Salonu,Ankara
2024,Nisan,8,2024-04-08,Fatura Ödemesi,266.46,ATM,ATM Çekimi,İzmir
2024,Nisan,2,2024-04-02,Fatura Ödemesi,382.67,Spor,Üyelik,Ankara
2024,Nisan,7,2024-04-07,Fatura Ödemesi,189.72,Eğitim,Kurs,Ankara
2024,Nisan,19,2024-04-19,Restoran,323.69,Eğitim,Kitap,İzmir
2024,Nisan,12,2024-04-12,Eğitim,3128.78,Spor,Ekipman,İzmir
2024,Nisan,3,2024-04-03,Alışveriş,332.45,Fatura Ödemesi,Su,İstanbul
2024,Nisan,29,2024-04-29,Spor,291.4,Restoran,Fine Dining,İzmir
2024,Nisan,27,2024-04-27,Spor,1152.69,Spor,Unusual Expense,İstanbul
2024,Nisan,10,2024-04-10,Eğitim,68.39,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,15,2024-04-15,Restoran,456.76,Restoran,Fine Dining,İzmir
2024,Nisan,6,2024-04-06,Eğitim,3478.64,Restoran,Cafe,İstanbul
2024,Nisan,16,2024-04-16,Fatura Ödemesi,67.75,Spor,Üyelik,İzmir
2024,Nisan,30,2024-04-30,Eğitim,313.69,Eğitim,Unusual Expense,İstanbul
2024,Nisan,12,2024-04-12,Fatura Ödemesi,224.25,Fatura Ödemesi,Su,İstanbul
2024,Nisan,22,2024-04-22,Eğitim,4032.88,Spor,Üyelik,İzmir
2024,Nisan,25,2024-04-25,Spor,92.51,Fatura Ödemesi,Telefon,İzmir
2024,Nisan,2,2024-04-02,Spor,337.97,Eğitim,Seminer,Ankara
2024,Nisan,18,2024-04-18,Eğitim,202.23,Spor,Spor Salonu,İstanbul
2024,Nisan,15,2024-04-15,Restoran,88.02,Eğitim,Kitap,İstanbul
2024,Nisan,18,2024-04-18,Alışveriş,103.26,Restoran,Fine Dining,Ankara
2024,Nisan,29,2024-04-29,Restoran,80.74,Fatura Ödemesi,İnternet,İstanbul
2024,Nisan,28,2024-04-28,Alışveriş,313.9,Spor,Üyelik,İstanbul
2024,Nisan,10,2024-04-10,Spor,385.52,Spor,Ekipman,Ankara
2024,Nisan,5,2024-04-05,Restoran,486.85,ATM,ATM Çekimi,İstanbul
2024,Nisan,3,2024-04-03,Alışveriş,404.61,ATM,ATM Çekimi,İstanbul
2024,Nisan,8,2024-04-08,Spor,121.14,Spor,Üyelik,Ankara
2024,Nisan,9,2024-04-09,Alışveriş,123.49,Restoran,Fine Dining,Ankara
2024,Nisan,2,2024-04-02,Restoran,1350.02,ATM,ATM Çekimi,Ankara
2024,Nisan,4,2024-04-04,Spor,237.67,Restoran,Fine Dining,Ankara
2024,Nisan,19,2024-04-19,Fatura Ödemesi,58.31,Eğitim,Kitap,İstanbul
2024,Nisan,28,2024-04-28,Alışveriş,276.24,Restoran,Fast Food,Ankara
2024,Nisan,20,2024-04-20,Alışveriş,171.25,Eğitim,Seminer,İstanbul
2024,Nisan,16,2024-04-16,Fatura Ödemesi,4497.59,Spor,Spor Salonu,İstanbul
2024,Nisan,9,2024-04-09,Alışveriş,119.07,Spor,Unusual Expense,İstanbul
2024,Nisan,22,2024-04-22,Eğitim,285.51,Eğitim,Kitap,İzmir
2024,Nisan,26,2024-04-26,Spor,193.91,Fatura Ödemesi,Unusual Expense,İstanbul
2024,Nisan,7,2024-04-07,Alışveriş,136.57,Eğitim,Seminer,Ankara
2024,Nisan,22,2024-04-22,Spor,468.61,Spor,Spor Salonu,Ankara
2024,Nisan,11,2024-04-11,Alışveriş,423.69,Restoran,Fast Food,Ankara
2024,Nisan,27,2024-04-27,Restoran,54.78,Spor,Üyelik,Ankara
2024,Nisan,29,2024-04-29,Spor,178.22,Fatura Ödemesi,Telefon,Ankara
2024,Nisan,1,2024-04-01,Alışveriş,10.95,Eğitim,Seminer,Ankara
2024,Nisan,12,2024-04-12,Restoran,1061.49,Eğitim,Kitap,Ankara
2024,Nisan,19,2024-04-19,Spor,320.22,Eğitim,Kitap,Ankara
2024,Nisan,29,2024-04-29,Eğitim,390.34,Fatura Ödemesi,İnternet,Ankara
2024,Nisan,21,2024-04-21,Restoran,82.89,Fatura Ödemesi,Telefon,İstanbul
2024,Nisan,27,2024-04-27,Restoran,284.29,Spor,Spor Salonu,Ankara
2024,Nisan,10,2024-04-10,Spor,254.44,Spor,Unusual Expense,Ankara
2024,Nisan,2,2024-04-02,Restoran,107.76,Fatura Ödemesi,İnternet,Ankara
2024,Nisan,11,2024-04-11,Fatura Ödemesi,317.83,Spor,Unusual Expense,Ankara
2024,Nisan,16,2024-04-16,Alışveriş,88.59,Restoran,Fine Dining,Ankara
2024,Nisan,1,2024-04-01,Fatura Ödemesi,60.42,ATM,ATM Çekimi,İstanbul
2024,Nisan,1,2024-04-01,Eğitim,282.08,ATM,ATM Çekimi,İstanbul
2024,Nisan,20,2024-04-20,Fatura Ödemesi,136.02,Restoran,Fast Food,İzmir
2024,Nisan,1,2024-04-01,Spor,69.45,Eğitim,Seminer,İstanbul
